,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,email_domain,prev exp,no. of visits,result,inv_user_status,cr_year,cr_mon,week_no,day
1826,PERSONAL_PROJECTS,1,0,242,hotmail.com,0,0,False,uninvited,2014,03,week3,Thursday
1827,PERSONAL_PROJECTS,0,0,233,jourrapide.com,0,0,False,uninvited,2014,02,week4,Monday
1828,SIGNUP_GOOGLE_AUTH,0,0,218,gmail.com,0,1,False,uninvited,2014,04,week4,Sunday
1829,GUEST_INVITE,0,0,112,cuvox.de,0,1,False,False,2012,07,week3,Thursday
1830,GUEST_INVITE,0,0,267,yahoo.com,0,1,False,False,2013,10,week3,Thursday
1831,PERSONAL_PROJECTS,0,0,18,cuvox.de,0,0,False,uninvited,2014,02,week3,Tuesday
1832,ORG_INVITE,1,1,244,gmail.com,0,1,False,False,2013,11,week1,Friday
1833,ORG_INVITE,0,0,191,jourrapide.com,0,1,False,False,2014,04,week1,Sunday
1834,ORG_INVITE,1,0,406,cuvox.de,1,1,False,False,2013,04,week2,Friday
1835,SIGNUP,0,0,131,hpcop.com,0,144,True,uninvited,2013,06,week3,Sunday
1836,PERSONAL_PROJECTS,0,1,176,jourrapide.com,1,0,False,uninvited,2012,09,week4,Monday
1837,PERSONAL_PROJECTS,0,0,5,yahoo.com,0,0,False,uninvited,2013,11,week5,Saturday
1838,SIGNUP,0,0,6,hotmail.com,0,1,False,uninvited,2012,11,week1,Monday
1839,GUEST_INVITE,1,0,20,foeeh.com,0,1,False,False,2013,11,week4,Monday
1840,ORG_INVITE,0,0,135,gmail.com,0,0,False,True,2013,02,week1,Saturday
1841,GUEST_INVITE,0,0,327,hotmail.com,0,1,False,False,2014,05,week4,Friday
1842,GUEST_INVITE,0,1,18,gmail.com,0,1,False,False,2013,04,week2,Wednesday
1843,ORG_INVITE,0,0,70,yahoo.com,0,4,False,True,2012,06,week2,Friday
1844,ORG_INVITE,1,0,42,yahoo.com,0,9,True,True,2014,01,week2,Saturday
1845,SIGNUP,0,0,255,hotmail.com,0,1,False,uninvited,2012,06,week3,Tuesday
1846,ORG_INVITE,1,1,107,jourrapide.com,0,1,False,False,2014,05,week1,Tuesday
1847,ORG_INVITE,0,0,1,vfmup.com,0,1,False,True,2013,01,week3,Wednesday
1848,SIGNUP_GOOGLE_AUTH,0,0,6,gmail.com,0,1,False,uninvited,2013,12,week4,Tuesday
1849,ORG_INVITE,0,0,307,jourrapide.com,0,1,False,False,2013,03,week3,Thursday
1850,SIGNUP,0,0,13,gmail.com,0,1,False,uninvited,2013,03,week1,Tuesday
1851,ORG_INVITE,1,0,39,cuvox.de,0,0,False,False,2013,02,week2,Tuesday
1852,SIGNUP_GOOGLE_AUTH,0,0,71,gmail.com,0,1,False,uninvited,2013,07,week3,Saturday
1853,SIGNUP,1,0,4,yahoo.com,0,1,False,uninvited,2013,04,week3,Thursday
1854,SIGNUP,0,0,263,gmail.com,0,2,False,uninvited,2013,09,week5,Sunday
1855,SIGNUP_GOOGLE_AUTH,1,1,20,gmail.com,0,1,False,uninvited,2013,02,week3,Sunday
1856,ORG_INVITE,0,0,67,gustr.com,0,1,False,False,2012,11,week5,Thursday
1857,SIGNUP,1,1,349,jourrapide.com,0,4,False,uninvited,2013,09,week5,Monday
1858,PERSONAL_PROJECTS,0,0,3,yahoo.com,0,0,False,uninvited,2012,09,week3,Friday
1859,SIGNUP_GOOGLE_AUTH,0,0,379,gmail.com,0,1,False,uninvited,2013,07,week2,Sunday
1860,ORG_INVITE,0,1,253,yahoo.com,0,1,False,False,2012,12,week2,Wednesday
1861,ORG_INVITE,1,1,12,hotmail.com,0,1,False,False,2012,09,week2,Tuesday
1862,ORG_INVITE,0,0,172,gustr.com,0,1,False,False,2014,04,week4,Saturday
1863,ORG_INVITE,0,0,58,xituv.com,0,7,False,True,2012,06,week1,Wednesday
1864,SIGNUP_GOOGLE_AUTH,0,0,415,gmail.com,0,374,True,uninvited,2012,09,week1,Thursday
1865,GUEST_INVITE,0,0,109,gustr.com,0,0,False,False,2013,12,week4,Sunday
1866,GUEST_INVITE,1,1,58,yahoo.com,0,1,False,False,2014,05,week4,Tuesday
1867,PERSONAL_PROJECTS,0,0,88,gustr.com,0,0,False,uninvited,2013,11,week3,Sunday
1868,ORG_INVITE,1,0,143,cuvox.de,0,1,False,False,2013,03,week1,Thursday
1869,ORG_INVITE,1,1,288,gustr.com,0,1,False,False,2012,12,week2,Monday
1870,SIGNUP_GOOGLE_AUTH,0,0,107,gmail.com,0,1,False,uninvited,2014,05,week2,Friday
1871,SIGNUP,1,0,69,qlhdq.com,0,10,True,uninvited,2013,08,week4,Sunday
1872,GUEST_INVITE,1,1,146,jourrapide.com,0,1,False,True,2012,07,week4,Sunday
1873,SIGNUP_GOOGLE_AUTH,0,0,120,gmail.com,0,1,False,uninvited,2013,10,week2,Saturday
1874,ORG_INVITE,0,0,202,gmail.com,0,6,False,False,2012,12,week4,Sunday
1875,GUEST_INVITE,0,0,10,axpfh.com,0,0,False,False,2014,04,week2,Saturday
1876,SIGNUP,0,0,11,cuvox.de,0,1,False,uninvited,2013,04,week2,Wednesday
1877,SIGNUP_GOOGLE_AUTH,0,0,98,gmail.com,0,1,False,uninvited,2013,11,week1,Monday
1878,SIGNUP,1,1,281,yahoo.com,0,266,True,uninvited,2012,10,week1,Tuesday
1879,GUEST_INVITE,0,0,3,jourrapide.com,0,1,False,False,2013,11,week1,Monday
1880,GUEST_INVITE,0,0,358,gmail.com,0,1,False,False,2014,04,week1,Sunday
1881,GUEST_INVITE,0,0,115,jourrapide.com,0,0,False,False,2014,05,week2,Monday
1882,ORG_INVITE,1,1,143,yahoo.com,0,1,False,False,2013,11,week5,Friday
1883,GUEST_INVITE,0,1,114,cuvox.de,0,0,False,False,2013,09,week4,Sunday
1884,SIGNUP_GOOGLE_AUTH,0,0,198,gmail.com,0,156,True,uninvited,2013,04,week3,Thursday
1885,ORG_INVITE,0,0,5,jourrapide.com,0,0,False,False,2013,09,week3,Wednesday
1886,SIGNUP_GOOGLE_AUTH,0,0,162,gmail.com,0,1,False,uninvited,2012,07,week4,Wednesday
1887,ORG_INVITE,0,0,160,gmail.com,0,0,False,True,2013,05,week3,Thursday
1888,SIGNUP_GOOGLE_AUTH,0,0,144,gmail.com,0,1,False,uninvited,2014,05,week5,Friday
1889,GUEST_INVITE,0,0,20,jourrapide.com,0,0,False,False,2013,09,week2,Sunday
1890,SIGNUP,1,0,158,gustr.com,0,5,False,uninvited,2012,08,week3,Thursday
1891,SIGNUP,1,0,147,yahoo.com,0,1,False,uninvited,2013,01,week4,Saturday
1892,GUEST_INVITE,0,0,46,gustr.com,0,1,False,False,2012,10,week1,Wednesday
1893,ORG_INVITE,0,0,234,cuvox.de,0,0,False,True,2014,05,week5,Thursday
1894,GUEST_INVITE,0,0,331,hotmail.com,0,0,False,False,2013,07,week3,Tuesday
1895,ORG_INVITE,0,0,2,skuvv.com,0,1,False,True,2014,03,week1,Sunday
1896,ORG_INVITE,0,0,30,gmail.com,0,4,True,True,2013,12,week3,Saturday
1897,SIGNUP_GOOGLE_AUTH,1,0,77,gmail.com,0,1,False,uninvited,2013,03,week3,Sunday
1898,GUEST_INVITE,1,0,180,yahoo.com,0,1,False,False,2012,07,week4,Wednesday
1899,SIGNUP_GOOGLE_AUTH,0,0,244,gmail.com,0,1,False,uninvited,2014,05,week1,Wednesday
1900,SIGNUP,0,1,74,gmail.com,0,4,False,uninvited,2013,09,week5,Monday
1901,ORG_INVITE,0,0,71,jourrapide.com,0,0,False,False,2014,05,week2,Thursday
1902,PERSONAL_PROJECTS,1,0,275,cuvox.de,0,0,False,uninvited,2012,06,week4,Monday
1903,GUEST_INVITE,0,0,35,jourrapide.com,0,1,False,False,2012,06,week2,Tuesday
1904,PERSONAL_PROJECTS,0,0,86,yahoo.com,0,1,False,uninvited,2013,02,week2,Thursday
1905,SIGNUP,0,0,29,hotmail.com,0,1,False,uninvited,2013,04,week3,Thursday
1906,ORG_INVITE,0,0,201,gustr.com,0,7,True,True,2014,03,week4,Monday
1907,PERSONAL_PROJECTS,1,1,1,gmail.com,0,0,False,uninvited,2014,04,week1,Thursday
1908,SIGNUP,1,0,93,gmail.com,0,1,False,uninvited,2012,11,week3,Wednesday
1909,SIGNUP_GOOGLE_AUTH,0,0,411,gmail.com,0,1,False,uninvited,2013,06,week4,Wednesday
1910,GUEST_INVITE,0,0,141,yahoo.com,0,0,False,False,2013,12,week5,Tuesday
1911,ORG_INVITE,0,0,67,cuvox.de,0,1,False,False,2014,05,week4,Sunday
1912,SIGNUP,0,0,27,yahoo.com,0,1,False,uninvited,2014,03,week1,Sunday
1913,ORG_INVITE,0,0,338,hotmail.com,0,0,False,False,2013,06,week1,Thursday
1914,PERSONAL_PROJECTS,0,0,13,hotmail.com,0,0,False,uninvited,2014,01,week3,Saturday
1915,ORG_INVITE,1,1,14,yahoo.com,0,1,False,False,2013,07,week1,Wednesday
1916,ORG_INVITE,1,1,34,gmail.com,0,1,False,False,2014,04,week3,Saturday
1917,SIGNUP_GOOGLE_AUTH,1,1,188,gmail.com,0,1,False,uninvited,2013,02,week1,Wednesday
1918,GUEST_INVITE,0,0,166,yahoo.com,0,0,False,False,2012,08,week5,Friday
1919,ORG_INVITE,0,0,43,yahoo.com,0,0,False,False,2013,04,week3,Friday
1920,ORG_INVITE,0,0,370,gmail.com,0,1,False,True,2013,05,week3,Thursday
1921,ORG_INVITE,0,0,9,jourrapide.com,0,0,False,False,2012,12,week3,Sunday
1922,PERSONAL_PROJECTS,0,0,258,kkuvu.com,0,1,False,uninvited,2013,09,week4,Monday
1923,SIGNUP_GOOGLE_AUTH,0,0,367,gmail.com,0,1,False,uninvited,2014,05,week4,Friday
1924,SIGNUP_GOOGLE_AUTH,1,0,155,gmail.com,0,1,False,uninvited,2014,04,week3,Friday
1925,PERSONAL_PROJECTS,0,0,174,yahoo.com,0,1,False,uninvited,2012,08,week2,Monday
1926,ORG_INVITE,0,0,397,yahoo.com,0,0,False,False,2013,05,week4,Sunday
1927,ORG_INVITE,0,0,50,cuvox.de,0,1,False,False,2013,04,week4,Thursday
1928,GUEST_INVITE,0,0,4,hotmail.com,0,1,False,True,2014,04,week5,Wednesday
1929,PERSONAL_PROJECTS,0,0,351,gmail.com,0,19,True,uninvited,2012,12,week1,Friday
1930,SIGNUP_GOOGLE_AUTH,0,1,380,gmail.com,0,1,False,uninvited,2012,07,week4,Tuesday
1931,SIGNUP_GOOGLE_AUTH,0,0,124,gmail.com,0,1,False,uninvited,2012,09,week3,Wednesday
1932,SIGNUP_GOOGLE_AUTH,0,0,383,gmail.com,0,2,False,uninvited,2013,05,week3,Thursday
1933,GUEST_INVITE,0,0,159,cuvox.de,0,1,False,True,2014,05,week1,Thursday
1934,PERSONAL_PROJECTS,0,0,196,yahoo.com,0,0,False,uninvited,2013,02,week2,Tuesday
1935,ORG_INVITE,0,0,50,jourrapide.com,0,0,False,False,2013,04,week1,Thursday
1936,ORG_INVITE,0,0,146,yahoo.com,0,0,False,False,2014,05,week3,Friday
1937,SIGNUP,1,0,123,cuvox.de,0,1,False,uninvited,2013,01,week4,Wednesday
1938,PERSONAL_PROJECTS,0,0,5,htxiu.com,0,0,False,uninvited,2014,01,week3,Sunday
1939,ORG_INVITE,0,0,92,gmail.com,0,1,False,False,2012,09,week2,Monday
1940,ORG_INVITE,1,1,39,hotmail.com,0,308,True,False,2013,02,week3,Friday
1941,SIGNUP_GOOGLE_AUTH,0,0,37,gmail.com,0,1,False,uninvited,2014,03,week4,Saturday
1942,SIGNUP,0,0,4,yahoo.com,0,1,False,uninvited,2012,12,week4,Thursday
1943,SIGNUP,0,0,230,gmail.com,0,59,True,uninvited,2013,05,week1,Tuesday
1944,PERSONAL_PROJECTS,0,0,115,hotmail.com,0,1,False,uninvited,2012,06,week3,Saturday
1945,GUEST_INVITE,0,0,74,gmail.com,1,1,False,False,2014,05,week4,Saturday
1946,GUEST_INVITE,0,0,11,lijua.com,0,1,False,False,2013,06,week3,Thursday
1947,PERSONAL_PROJECTS,0,1,221,yahoo.com,0,0,False,uninvited,2014,02,week1,Thursday
1948,ORG_INVITE,0,0,39,yahoo.com,0,2,False,False,2013,04,week1,Friday
1949,PERSONAL_PROJECTS,1,0,236,rcktp.com,0,0,False,uninvited,2012,08,week1,Sunday
1950,ORG_INVITE,0,0,188,jourrapide.com,0,1,False,False,2013,02,week1,Saturday
1951,ORG_INVITE,0,0,23,cuvox.de,0,0,False,False,2014,05,week3,Wednesday
1952,PERSONAL_PROJECTS,0,0,342,yahoo.com,0,0,False,uninvited,2012,09,week3,Tuesday
1953,PERSONAL_PROJECTS,0,0,54,gmail.com,1,44,True,uninvited,2013,09,week1,Tuesday
1954,ORG_INVITE,0,0,104,gmail.com,0,0,False,False,2012,10,week3,Thursday
1955,PERSONAL_PROJECTS,0,0,43,hotmail.com,0,0,False,uninvited,2014,02,week3,Tuesday
1956,ORG_INVITE,0,0,194,yahoo.com,0,0,False,False,2014,01,week4,Monday
1957,PERSONAL_PROJECTS,0,0,0,hotmail.com,0,0,False,uninvited,2013,06,week3,Monday
1958,ORG_INVITE,0,0,3,hotmail.com,0,0,False,False,2014,01,week4,Sunday
1959,ORG_INVITE,0,0,112,cuvox.de,0,1,False,False,2014,01,week1,Thursday
1960,SIGNUP_GOOGLE_AUTH,1,1,208,gmail.com,1,1,False,uninvited,2014,03,week4,Sunday
1961,SIGNUP_GOOGLE_AUTH,0,0,65,gmail.com,0,1,False,uninvited,2012,12,week2,Wednesday
1962,SIGNUP,0,0,317,xnulw.com,1,1,False,uninvited,2013,05,week3,Saturday
1963,SIGNUP,0,0,109,cuvox.de,0,1,False,uninvited,2012,09,week3,Sunday
1964,ORG_INVITE,0,0,7,gmail.com,0,1,False,False,2013,11,week3,Sunday
1965,GUEST_INVITE,1,1,390,gustr.com,0,1,False,False,2013,10,week5,Wednesday
1966,ORG_INVITE,0,1,88,jourrapide.com,0,1,False,False,2013,05,week2,Wednesday
1967,ORG_INVITE,0,0,4,yahoo.com,0,1,False,False,2014,01,week2,Thursday
1968,ORG_INVITE,0,0,277,yahoo.com,0,1,False,False,2014,05,week1,Saturday
1969,ORG_INVITE,1,1,170,yahoo.com,0,1,False,False,2013,01,week5,Thursday
1970,ORG_INVITE,0,0,10,gmail.com,1,0,False,False,2013,05,week2,Sunday
1971,ORG_INVITE,1,1,169,cuvox.de,0,1,False,False,2012,07,week2,Monday
1972,PERSONAL_PROJECTS,0,0,158,gustr.com,0,1,False,uninvited,2013,12,week3,Tuesday
1973,ORG_INVITE,0,0,53,gustr.com,0,93,True,False,2013,09,week5,Monday
1974,SIGNUP,0,0,87,yahoo.com,0,1,False,uninvited,2012,06,week4,Tuesday
1975,ORG_INVITE,1,1,105,cuvox.de,0,1,False,False,2013,03,week1,Friday
1976,ORG_INVITE,1,1,361,gustr.com,0,0,False,False,2013,01,week5,Tuesday
1977,ORG_INVITE,1,1,4,gustr.com,0,1,False,False,2013,06,week2,Monday
1978,SIGNUP,0,0,75,gmail.com,0,1,False,uninvited,2013,09,week4,Saturday
1979,PERSONAL_PROJECTS,0,0,23,yahoo.com,0,1,False,uninvited,2013,10,week4,Thursday
1980,GUEST_INVITE,0,0,28,yahoo.com,0,1,False,False,2013,04,week2,Monday
1981,ORG_INVITE,0,0,7,hotmail.com,0,1,False,False,2014,02,week3,Friday
1982,ORG_INVITE,0,0,137,jourrapide.com,0,0,False,False,2013,07,week4,Tuesday
1983,GUEST_INVITE,1,0,119,yahoo.com,0,1,False,True,2012,10,week3,Monday
1984,SIGNUP,0,0,340,hotmail.com,0,1,False,uninvited,2012,08,week3,Tuesday
1985,ORG_INVITE,0,0,385,xxugt.com,1,1,False,True,2014,05,week5,Friday
1986,ORG_INVITE,0,0,277,gmail.com,0,0,False,False,2014,05,week2,Tuesday
1987,SIGNUP,1,0,277,yahoo.com,0,1,False,uninvited,2013,03,week4,Monday
1988,ORG_INVITE,0,0,258,gmail.com,0,0,False,False,2013,06,week4,Friday
1989,ORG_INVITE,0,0,2,yahoo.com,0,1,False,False,2014,05,week1,Wednesday
1990,ORG_INVITE,1,1,144,gmail.com,0,1,False,False,2012,10,week3,Friday
1991,GUEST_INVITE,0,0,315,cuvox.de,0,1,False,True,2013,04,week1,Thursday
1992,PERSONAL_PROJECTS,0,0,152,hotmail.com,0,10,True,uninvited,2014,01,week4,Thursday
1993,ORG_INVITE,0,0,172,gustr.com,0,0,False,False,2013,01,week1,Sunday
1994,ORG_INVITE,1,0,363,hotmail.com,0,1,False,False,2012,05,week5,Thursday
1995,SIGNUP,1,1,148,gustr.com,0,0,False,uninvited,2013,11,week4,Monday
1996,SIGNUP_GOOGLE_AUTH,0,0,88,gmail.com,0,1,False,uninvited,2012,09,week2,Wednesday
1997,GUEST_INVITE,0,0,16,mddhy.com,0,1,False,False,2014,03,week2,Friday
1998,PERSONAL_PROJECTS,0,0,149,gmail.com,0,4,True,uninvited,2013,09,week4,Sunday
1999,GUEST_INVITE,0,0,375,yahoo.com,0,1,False,False,2014,02,week1,Tuesday
2000,ORG_INVITE,0,0,245,lluqv.com,0,0,False,False,2013,10,week4,Friday
2001,ORG_INVITE,0,0,205,cuvox.de,1,97,True,False,2013,07,week2,Tuesday
2002,PERSONAL_PROJECTS,0,0,407,jourrapide.com,0,0,False,uninvited,2013,11,week4,Wednesday
2003,SIGNUP,1,1,237,jourrapide.com,0,1,False,uninvited,2013,10,week4,Monday
2004,GUEST_INVITE,0,0,56,cuvox.de,0,0,False,True,2013,07,week2,Wednesday
2005,SIGNUP_GOOGLE_AUTH,0,0,171,gmail.com,0,1,False,uninvited,2014,02,week4,Friday
2006,GUEST_INVITE,0,0,201,gustr.com,0,1,False,True,2012,08,week5,Friday
2007,PERSONAL_PROJECTS,0,0,59,yahoo.com,0,0,False,uninvited,2013,06,week4,Sunday
2008,GUEST_INVITE,1,0,117,yahoo.com,0,6,True,True,2014,04,week2,Sunday
2009,ORG_INVITE,0,0,16,yahoo.com,0,0,False,False,2012,07,week1,Tuesday
2010,ORG_INVITE,1,1,161,yahoo.com,0,236,True,False,2013,01,week3,Friday
2011,ORG_INVITE,0,0,0,eokfv.com,0,0,False,False,2014,03,week1,Tuesday
2012,ORG_INVITE,1,0,75,jourrapide.com,0,256,True,False,2012,10,week4,Saturday
2013,SIGNUP_GOOGLE_AUTH,0,0,165,gmail.com,0,1,False,uninvited,2013,06,week1,Thursday
2014,SIGNUP_GOOGLE_AUTH,1,0,66,gmail.com,0,2,False,uninvited,2013,06,week2,Monday
2015,ORG_INVITE,0,0,108,yahoo.com,0,1,False,False,2014,04,week3,Monday
2016,ORG_INVITE,1,0,103,gustr.com,0,1,False,False,2012,07,week4,Monday
2017,ORG_INVITE,0,0,2,cuvox.de,0,1,False,False,2012,12,week4,Tuesday
2018,GUEST_INVITE,1,1,0,yahoo.com,0,1,False,False,2013,11,week4,Thursday
2019,ORG_INVITE,1,1,169,gustr.com,0,2,False,False,2012,09,week4,Friday
2020,ORG_INVITE,0,1,0,gmail.com,0,1,False,False,2013,10,week1,Tuesday
2021,ORG_INVITE,0,0,23,hotmail.com,1,0,False,False,2014,02,week4,Sunday
2022,ORG_INVITE,0,1,236,yahoo.com,0,1,False,False,2013,01,week4,Tuesday
2023,SIGNUP,1,1,279,hotmail.com,0,5,False,uninvited,2012,11,week2,Saturday
2024,SIGNUP_GOOGLE_AUTH,0,0,89,gmail.com,0,59,True,uninvited,2013,10,week1,Thursday
2025,GUEST_INVITE,1,1,17,hotmail.com,0,1,False,False,2012,06,week3,Tuesday
2026,SIGNUP_GOOGLE_AUTH,0,0,2,gmail.com,0,1,False,uninvited,2013,03,week4,Friday
2027,ORG_INVITE,1,1,165,wujjs.com,0,1,False,False,2013,04,week1,Tuesday
2028,SIGNUP,0,0,388,yahoo.com,0,1,False,uninvited,2013,12,week1,Tuesday
2029,SIGNUP,0,0,215,yahoo.com,0,1,False,uninvited,2013,06,week2,Tuesday
2030,SIGNUP,1,1,151,yahoo.com,0,1,False,uninvited,2014,03,week1,Monday
2031,SIGNUP_GOOGLE_AUTH,0,0,138,gmail.com,0,1,False,uninvited,2014,04,week4,Tuesday
2032,SIGNUP_GOOGLE_AUTH,1,1,63,gmail.com,0,279,True,uninvited,2012,12,week3,Thursday
2033,GUEST_INVITE,0,0,30,gustr.com,0,9,False,True,2014,04,week1,Friday
2034,PERSONAL_PROJECTS,1,1,315,gustr.com,0,1,False,uninvited,2014,04,week3,Friday
2035,ORG_INVITE,1,0,295,tauzo.com,0,1,False,False,2013,11,week1,Monday
2036,ORG_INVITE,0,0,296,yahoo.com,0,9,True,False,2014,03,week4,Monday
2037,GUEST_INVITE,0,1,126,gmail.com,0,85,True,False,2013,10,week4,Monday
2038,GUEST_INVITE,0,0,10,gmail.com,0,1,False,False,2012,11,week2,Monday
2039,GUEST_INVITE,1,0,374,gustr.com,0,0,False,False,2012,06,week4,Tuesday
2040,ORG_INVITE,0,0,43,cuvox.de,0,0,False,False,2012,06,week2,Monday
2041,SIGNUP_GOOGLE_AUTH,0,0,129,gmail.com,0,320,True,uninvited,2012,06,week2,Sunday
2042,ORG_INVITE,0,0,9,zpbkw.com,0,66,True,False,2013,11,week1,Saturday
2043,ORG_INVITE,0,0,176,pxtbw.com,0,0,False,False,2014,04,week3,Saturday
2044,SIGNUP,0,0,2,gmail.com,0,1,False,uninvited,2012,07,week1,Wednesday
2045,ORG_INVITE,0,0,0,ydtlw.com,0,1,False,False,2013,04,week3,Friday
2046,ORG_INVITE,0,1,405,hotmail.com,0,1,False,False,2013,08,week5,Thursday
2047,ORG_INVITE,0,0,61,yahoo.com,0,1,False,False,2014,05,week3,Saturday
2048,SIGNUP_GOOGLE_AUTH,1,1,10,gmail.com,0,10,True,uninvited,2014,04,week1,Tuesday
2049,ORG_INVITE,0,0,8,hotmail.com,0,0,False,True,2012,07,week4,Monday
2050,SIGNUP,0,0,20,gustr.com,0,1,False,uninvited,2012,10,week3,Thursday
2051,ORG_INVITE,0,0,46,yahoo.com,0,1,False,False,2013,01,week1,Monday
2052,GUEST_INVITE,0,0,29,rkxiy.com,0,0,False,False,2012,08,week4,Thursday
2053,GUEST_INVITE,0,0,208,jourrapide.com,0,0,False,False,2013,04,week2,Saturday
2054,ORG_INVITE,0,0,125,yahoo.com,0,1,False,False,2014,02,week1,Wednesday
2055,ORG_INVITE,0,0,20,gustr.com,1,45,True,False,2013,10,week4,Tuesday
2056,GUEST_INVITE,0,0,322,yahoo.com,0,1,False,True,2014,05,week3,Wednesday
2057,GUEST_INVITE,0,0,31,yahoo.com,0,2,False,False,2014,02,week1,Monday
2058,PERSONAL_PROJECTS,0,0,19,gustr.com,0,0,False,uninvited,2013,03,week1,Thursday
2059,SIGNUP,1,0,5,jourrapide.com,0,0,False,uninvited,2014,01,week1,Tuesday
2060,ORG_INVITE,0,0,13,ixqnp.com,0,0,False,False,2013,07,week5,Wednesday
2061,PERSONAL_PROJECTS,0,0,16,hotmail.com,1,0,False,uninvited,2013,09,week3,Friday
2062,ORG_INVITE,0,0,60,hotmail.com,0,3,False,False,2014,04,week2,Sunday
2063,GUEST_INVITE,0,0,215,telvw.com,0,0,False,False,2014,04,week2,Thursday
2064,SIGNUP,0,0,0,yahoo.com,0,1,False,uninvited,2012,12,week2,Saturday
2065,SIGNUP_GOOGLE_AUTH,0,0,113,gmail.com,0,1,False,uninvited,2012,06,week1,Wednesday
2066,ORG_INVITE,0,0,275,jourrapide.com,0,0,False,False,2013,05,week5,Friday
2067,SIGNUP,0,0,4,gmail.com,0,1,False,uninvited,2013,09,week2,Sunday
2068,SIGNUP,0,0,238,cuvox.de,0,1,False,uninvited,2013,04,week2,Monday
2069,GUEST_INVITE,1,1,112,gmail.com,0,0,False,False,2012,07,week3,Wednesday
2070,ORG_INVITE,0,0,21,yahoo.com,0,0,False,False,2012,12,week5,Saturday
2071,ORG_INVITE,0,0,26,gustr.com,0,1,False,False,2013,11,week1,Sunday
2072,SIGNUP_GOOGLE_AUTH,0,0,4,gmail.com,0,9,True,uninvited,2013,06,week3,Saturday
2073,GUEST_INVITE,0,0,129,hotmail.com,0,139,True,False,2013,01,week3,Wednesday
2074,ORG_INVITE,1,1,217,yahoo.com,0,1,False,False,2014,04,week1,Sunday
2075,ORG_INVITE,0,0,128,gmail.com,0,1,False,False,2014,01,week1,Thursday
2076,GUEST_INVITE,0,0,30,gmail.com,0,2,False,False,2013,04,week3,Sunday
2077,ORG_INVITE,1,0,132,yahoo.com,0,488,True,False,2012,07,week1,Thursday
2078,ORG_INVITE,0,0,272,gmail.com,0,1,False,False,2013,01,week1,Wednesday
2079,SIGNUP,0,0,107,gmail.com,0,309,True,uninvited,2013,03,week2,Wednesday
2080,PERSONAL_PROJECTS,0,0,2,gmail.com,0,0,False,uninvited,2012,11,week2,Sunday
2081,GUEST_INVITE,0,0,24,gmail.com,0,0,False,False,2013,07,week1,Tuesday
2082,ORG_INVITE,0,0,362,yahoo.com,0,0,False,False,2013,05,week4,Tuesday
2083,ORG_INVITE,0,0,58,hotmail.com,0,1,False,False,2014,05,week4,Friday
2084,PERSONAL_PROJECTS,1,0,39,hrmlt.com,0,0,False,uninvited,2013,01,week2,Monday
2085,PERSONAL_PROJECTS,0,0,144,jourrapide.com,0,0,False,uninvited,2013,12,week4,Thursday
2086,ORG_INVITE,0,0,66,gmail.com,0,0,False,False,2012,06,week1,Saturday
2087,ORG_INVITE,1,0,167,gmail.com,1,1,False,False,2014,01,week3,Tuesday
2088,GUEST_INVITE,1,1,87,pobnk.com,0,0,False,False,2014,05,week2,Sunday
2089,PERSONAL_PROJECTS,0,0,316,gustr.com,0,0,False,uninvited,2013,10,week3,Thursday
2090,GUEST_INVITE,0,0,0,yahoo.com,0,1,False,False,2012,11,week4,Monday
2091,PERSONAL_PROJECTS,1,0,254,hotmail.com,0,0,False,uninvited,2014,03,week4,Sunday
2092,ORG_INVITE,0,0,223,gmail.com,0,0,False,False,2014,01,week1,Wednesday
2093,SIGNUP_GOOGLE_AUTH,0,0,294,gmail.com,0,1,False,uninvited,2014,03,week5,Monday
2094,SIGNUP_GOOGLE_AUTH,0,0,126,gmail.com,0,1,False,uninvited,2013,12,week4,Thursday
2095,ORG_INVITE,0,0,70,gustr.com,1,0,False,True,2013,11,week1,Sunday
2096,ORG_INVITE,0,0,229,jourrapide.com,0,1,False,False,2014,01,week4,Tuesday
2097,ORG_INVITE,1,0,215,yahoo.com,0,1,False,False,2012,08,week2,Tuesday
2098,ORG_INVITE,0,0,1,ykfrv.com,1,1,False,True,2014,05,week3,Sunday
2099,SIGNUP,0,0,5,yahoo.com,0,1,False,uninvited,2013,10,week3,Saturday
2100,PERSONAL_PROJECTS,0,0,121,gmail.com,0,8,False,uninvited,2013,10,week3,Friday
2101,PERSONAL_PROJECTS,1,1,10,jourrapide.com,0,0,False,uninvited,2013,03,week4,Tuesday
2102,ORG_INVITE,0,0,212,cuvox.de,0,118,True,False,2013,02,week3,Wednesday
2103,GUEST_INVITE,1,1,50,izbgz.com,0,1,False,True,2013,12,week2,Wednesday
2104,PERSONAL_PROJECTS,1,1,7,gmail.com,0,0,False,uninvited,2012,07,week3,Wednesday
2105,GUEST_INVITE,0,0,1,gmail.com,0,1,False,False,2012,07,week1,Wednesday
2106,GUEST_INVITE,1,0,52,hotmail.com,0,1,False,False,2013,02,week2,Tuesday
2107,ORG_INVITE,0,0,342,gmail.com,0,1,False,False,2014,01,week2,Sunday
2108,SIGNUP,0,0,270,yahoo.com,0,1,False,uninvited,2013,07,week3,Sunday
2109,ORG_INVITE,0,0,1,yahoo.com,0,0,False,False,2013,12,week2,Wednesday
